0.0 000001 1.6515006786989092e-07 1.6310392545626536e-05 +1.6499666578396691e-01 -4.1185618031263582e-01 -4.8789996581206592e-02 +1.1906259554490732e+00 +6.9065402850898994e-01 -5.2802001691350117e-02 0.0 0.0 0.0
0.0 000002 2.4468352521240763e-06 4.0455121182840900e-05 +9.9945636660178541e-02 +7.1313860436687282e-01 +4.0064030580904747e-03 -1.1684117648489603e+00 +1.5727874388758781e-01 +6.9583545014229364e-02 0.0 0.0 0.0
0.0 000003 3.0023628776833749e-06 4.2587504470568303e-05 -9.9467687387577963e-01 +3.7261282255033307e-02 +1.8013958888806660e-06 -5.3719003366919350e-02 -1.0031839149248953e+00 +3.3536799835766275e-05 0.0 0.0 0.0
0.0 000004 3.2125081695239055e-07 2.2660750299046701e-05 +1.1720664226205331e+00 +8.4000458436260916e-01 -1.1166741894526230e-02 -4.4272826057862230e-01 +7.3066779604760579e-01 +2.6176533299779179e-02 0.0 0.0 0.0
0.0 000005 9.5420039213714751e-04 4.6732616936774455e-04 -4.1288439520224696e+00 +3.3926028917170910e+00 +7.8299342590917462e-02 -2.8393473139197578e-01 -3.1856275102171761e-01 +7.6767378549026707e-03 0.0 0.0 0.0
0.0 000006 2.8570710371524815e-04 3.8925687652332965e-04 -5.0665965901809447e+00 -8.5768091707228429e+00 +3.5079803506985002e-01 +2.6130236942323865e-01 -1.6613082118328476e-01 -7.5132594010464109e-03 0.0 0.0 0.0
0.0 000007 4.3642853551857632e-05 1.6953449825499186e-04 +1.9219642506129251e+01 +5.5284720846878459e+00 -2.2836079059705419e-01 -6.5053238817454118e-02 +2.0873684769034348e-01 +1.6205509872397987e-03 0.0 0.0 0.0
0.0 000008 5.1480569101603742e-05 1.6458790379443301e-04 +2.7063448807961450e+01 -1.2891858367498200e+01 -3.5810433631098909e-01 +7.6894537269975846e-02 +1.6567703755200880e-01 -5.1768949642288066e-03 0.0 0.0 0.0
0.0 000009 6.5808657181639943e-09 7.7608056333903304e-06 +7.6375516310469864e+00 -3.1913329444934401e+01 +1.2049873618666880e+00 +1.8129235711566977e-01 +5.5175867533331421e-03 -5.2601276181864089e-02 0.0 0.0 0.0
0.0 010000 0.0000000000000000e+00 1.1155369603727506e-08 -8.2597197602731010e-01 -9.8183927037402002e-02 +2.7930446086004956e-01 +3.1918745119033776e-01 -1.0691237819613404e+00 +1.2982523993731622e-02 0.0 0.0 0.0
0.0 010001 0.0000000000000000e+00 1.5757378389408553e-08 +1.1326100446186380e+00 +1.2300040727736067e-01 -8.5166864160098318e-02 -2.6819602088566336e-01 +6.6823102636458709e-01 -1.7410043763955721e-01 0.0 0.0 0.0
0.0 010002 0.0000000000000000e+00 2.3306870551314652e-09 -5.1886167724935051e-01 +7.5805653804810680e-01 -9.4091649096028546e-02 -4.8753364513509145e-01 -8.6068459722412960e-01 +4.9224559100300574e-02 0.0 0.0 0.0
0.0 010003 0.0000000000000000e+00 5.5909288317819507e-09 +1.1860692526709511e+00 -2.4909126601338843e-01 -5.7290141880875542e-02 +4.7009750999901234e-01 +6.3114951832562127e-01 -1.3585058126749788e-01 0.0 0.0 0.0
0.0 010004 0.0000000000000000e+00 1.6711467772158335e-08 -9.7620488688558682e-01 -5.7975765792419509e-01 -2.6045622665856272e-01 +5.8568880741856011e-01 -5.4282970683605813e-01 -2.2835487953640285e-01 0.0 0.0 0.0
0.0 010005 0.0000000000000000e+00 1.9385810542363257e-08 +7.7141317229981632e-01 -9.3019741811756318e-01 -2.5994574171518015e-02 +7.5742414687807691e-01 +1.3100613116504140e-01 -2.4791208089412750e-01 0.0 0.0 0.0
0.0 010006 0.0000000000000000e+00 1.2808078009655983e-08 -6.6834288290311750e-01 -2.4612095372707621e-01 +5.0756180528006456e-01 -2.8974833046548537e-01 -1.0199059347490222e+00 -3.2748907539947569e-01 0.0 0.0 0.0
0.0 010007 0.0000000000000000e+00 2.9341611606447152e-09 +1.0318099669121212e+00 +3.8094719009730948e-01 +7.6842495440041694e-02 -6.4491341805890501e-02 +8.7186204862832783e-01 -1.8724646098365652e-01 0.0 0.0 0.0
0.0 010008 0.0000000000000000e+00 9.7159207573494480e-09 +1.7478035811590881e-01 +5.5935194576077474e-01 +4.2249799437963170e-02 -1.3426593811243099e+00 +7.2153953457560360e-01 -4.3349024038535258e-02 0.0 0.0 0.0
0.0 010009 0.0000000000000000e+00 6.7217748909285219e-09 +6.7888606873575519e-01 +6.6605448777033938e-01 -7.4663286887437924e-02 -3.9383768438902056e-01 +7.3849248025191128e-01 +6.3526016412746175e-02 0.0 0.0 0.0
0.0 010010 0.0000000000000000e+00 3.3688677626497268e-09 +9.3846028379505553e-01 +6.3076970565204971e-01 -1.4956502296197435e-02 -5.3963916851802174e-01 +6.2000842003354562e-01 -1.3681916248103485e-02 0.0 0.0 0.0
0.0 010011 0.0000000000000000e+00 6.1303315602371930e-09 +1.3235844642784484e+00 -1.0120778806676536e+00 -3.4053003799416498e-01 +2.8820664695438108e-01 +2.6109600603313382e-01 +1.2503003869956647e-01 0.0 0.0 0.0
0.0 010012 0.0000000000000000e+00 3.2172437366171088e-08 -2.0522786376348459e-01 +4.9140818578504863e-01 +9.1600995726819137e-03 -1.1075638130522754e+00 -1.1145686234434420e+00 +1.2489736785913944e-01 0.0 0.0 0.0
0.0 010013 0.0000000000000000e+00 1.2808078009655983e-08 -5.1446956080251494e-01 -6.0095141196678936e-01 -1.7036564197546483e-01 -2.6421279958335764e-02 -9.1031163738613585e-01 +2.9187948987496171e-01 0.0 0.0 0.0
0.0 010014 0.0000000000000000e+00 3.5276376088788877e-09 -4.4396437896920965e-01 -1.2455144621935283e+00 +3.4850088654187233e-02 +5.7255586405668057e-01 -8.0356271381165523e-02 -9.2187051512624990e-02 0.0 0.0 0.0
0.0 010015 0.0000000000000000e+00 2.6759867829250969e-09 +8.1847419026305435e-01 +3.8097657364599036e-01 +1.8252895050035495e-01 -7.2327133608988292e-01 +7.2312091501268316e-01 -2.9458945508211737e-01 0.0 0.0 0.0
0.0 010016 0.0000000000000000e+00 2.0299435646014642e-09 -4.6634511027883829e-01 +8.6534071194247164e-01 +6.3307515699248040e-01 -6.2030857286473551e-01 -5.3198629808985387e-01 -2.0237180506286909e-01 0.0 0.0 0.0
0.0 010017 0.0000000000000000e+00 6.1303315602371930e-09 -3.6674932086918405e-01 -4.5002011578210865e-01 +9.9923064127347680e-02 +1.4235076017790997e+00 +1.2049951010123308e-01 -2.4153454782894004e-02 0.0 0.0 0.0
0.0 010018 0.0000000000000000e+00 9.7159207573494480e-09 -4.8159607294084406e-01 -1.2561790165772311e+00 +3.6176211521688995e-01 +4.1595173501594568e-01 -3.5908314691647930e-01 -2.6260532014243287e-02 0.0 0.0 0.0
0.0 010019 0.0000000000000000e+00 5.8544211898797464e-09 +8.1750977888371601e-02 +8.5870828147373568e-01 -1.8252957204340445e-01 -9.3536835348975622e-01 +5.8343442808248858e-01 +1.4179476892923379e-01 0.0 0.0 0.0
0.0 010020 0.0000000000000000e+00 8.4622132225498849e-09 -1.0296159322309586e+00 +2.5421624484844241e-01 -1.8150751331433568e-01 -6.2802519051188233e-01 -5.4642092823732535e-01 +4.6450587428276131e-02 0.0 0.0 0.0
0.0 010021 0.0000000000000000e+00 7.7176301839063885e-09 +2.4473521098778556e-01 -1.1242369787444322e+00 -1.6606925773023806e-01 +6.2728021132177736e-01 -1.4223168226699884e-01 +3.5597346722228873e-01 0.0 0.0 0.0
0.0 010022 0.0000000000000000e+00 1.6124414882597977e-08 +1.2441557923524154e+00 +5.6879157857191798e-01 -3.2243648876410735e-01 -1.7900871524355397e-01 +4.5691591337075443e-01 -1.3239342926801126e-01 0.0 0.0 0.0
0.0 010023 0.0000000000000000e+00 3.3688677626497268e-09 -1.1031675652750463e+00 +9.7803805713826475e-01 +1.9386645554333332e-01 -2.2168860578188240e-01 -4.8072132615593466e-01 +1.2849315351566057e-01 0.0 0.0 0.0
