0 0 7.508672264e-09 8.105409798e-06 -0.1084755437 -2.934236152 -0.000515246768 0.5798526577 -0.02380313271 -0.0003928058424 0 0 0
0 1 7.508672264e-09 8.105409798e-06 0.7676685747 0.4415455701 -0.00126106007 -0.5282055799 0.9246769564 0.004928059308 0 0 0
0 2 7.508672264e-09 8.105409798e-06 1.428114929 0.6004853252 0.004584085184 -0.3045295914 0.7472503158 -0.001555189867 0 0 0
0 3 7.508672264e-09 8.105409798e-06 -0.2023439173 -1.857031693 0.009764939289 0.7268601374 -0.07479843772 0.0007110205954 0 0 0
0 4 7.508672264e-09 8.105409798e-06 -0.8415912463 1.198903117 0.002324280074 -0.6801983586 -0.480691771 -0.002013488749 0 0 0
0 5 7.508672264e-09 8.105409798e-06 0.4567216269 1.902028382 -0.008140886027 -0.6964108056 0.169680125 -0.004602855282 0 0 0
0 6 7.508672264e-09 8.105409798e-06 3.074348967 -1.894566746 -0.02580754974 0.2714539464 0.4547896438 -0.003083188626 0 0 0
0 7 7.508672264e-09 8.105409798e-06 1.901140888 -0.633757728 0.00472042635 0.2258744471 0.6737789766 -0.002380304657 0 0 0
0 8 7.508672264e-09 8.105409798e-06 -1.858316705 2.616816533 0.02024880218 -0.4570858145 -0.3194849771 -0.00034908968 0 0 0
0 9 7.508672264e-09 8.105409798e-06 1.225266715 1.569117595 -0.008569817779 -0.5541562764 0.4364009707 0.00185297822 0 0 0
0 10 7.508672264e-09 8.105409798e-06 -0.4715872101 -1.573969886 0.01692229124 0.7474902616 -0.22226727 0.0004765620855 0 0 0
0 11 7.508672264e-09 8.105409798e-06 0.1468171974 -2.65274687 0.006357195572 0.6133074323 0.03787745365 0.001836660926 0 0 0
0 12 7.508672264e-09 8.105409798e-06 2.180757368 2.920226058 -0.01515940119 -0.4207113886 0.3134504701 -0.0008058795633 0 0 0
0 13 7.508672264e-09 8.105409798e-06 -1.041585883 -0.6402602988 -0.00235097169 0.4793386658 -0.7692009396 0.00155980162 0 0 0
0 14 7.508672264e-09 8.105409798e-06 2.219638568 1.11277428 -0.02355229187 -0.2832669176 0.5645917689 -0.001862428578 0 0 0
0 15 7.508672264e-09 8.105409798e-06 -0.7001051022 -3.077632391 0.004177320412 0.5489548304 -0.1173161816 0.0008693590056 0 0 0
0 16 7.508672264e-09 8.105409798e-06 0.6262470164 3.75972031 -0.01128020822 -0.5032283231 0.08737694648 -0.001178458604 0 0 0
0 17 7.508672264e-09 8.105409798e-06 -2.416085696 3.188582067 -0.002626931239 -0.4033906802 -0.2940977758 -0.001042407546 0 0 0
0 18 7.508672264e-09 8.105409798e-06 -2.332594127 0.04077614194 -0.0008900685646 -0.01275557091 -0.6555284269 0.0009483131316 0 0 0
0 19 7.508672264e-09 8.105409798e-06 -1.283753024 1.795328843 -0.008829060904 -0.5444181298 -0.3951610309 0.001085947477 0 0 0
0 20 7.508672264e-09 8.105409798e-06 0.9261125766 1.420257836 0.0008686121538 -0.6443988491 0.4200200226 -0.003033309052 0 0 0
0 21 7.508672264e-09 8.105409798e-06 -1.304580643 -0.7028123467 0.002733786874 0.3956807366 -0.7231597461 -0.00192845551 0 0 0
0 22 7.508672264e-09 8.105409798e-06 -0.5364463163 0.09737185349 -0.001528974788 -0.2260840724 -1.331070992 -0.001931061151 0 0 0
0 23 7.508672264e-09 8.105409798e-06 -0.982416248 2.192242425 -0.002211411253 -0.5825160518 -0.2663834067 -0.003269640696 0 0 0
0 24 7.508672264e-09 8.105409798e-06 0.05911126595 -1.131973586 -0.00536705003 0.9378349944 0.04066125354 0.004016858765 0 0 0
0 25 7.508672264e-09 8.105409798e-06 -1.788395148 2.474036558 -0.003227308057 -0.4668455306 -0.335179039 -0.0003116598062 0 0 0
0 26 7.508672264e-09 8.105409798e-06 -0.5348404468 -2.201800445 -0.005173993171 0.6454974956 -0.1608174871 0.0003907181767 0 0 0
0 27 7.508672264e-09 8.105409798e-06 -1.528105807 -3.065239007 0.02184011823 0.4873722951 -0.2415811242 0.001551947851 0 0 0
0 28 7.508672264e-09 8.105409798e-06 -0.2126751969 -1.021095333 -0.008558164742 0.9599653162 -0.1928428414 -0.004682981224 0 0 0
0 29 7.508672264e-09 8.105409798e-06 -1.404744468 3.708739724 0.007455639038 -0.465676898 -0.1801461249 -0.001905163957 0 0 0
0 30 7.508672264e-09 8.105409798e-06 -1.911381554 2.376953179 0.007480979796 -0.4485594705 -0.3595264284 -0.001623228767 0 0 0
0 31 7.508672264e-09 8.105409798e-06 -2.914861496 -0.6390432259 -0.001650646499 0.1241100568 -0.5697780642 -0.0007455798594 0 0 0
0 32 7.508672264e-09 8.105409798e-06 3.083254332 0.1383832276 0.006825859794 -0.02810549573 0.5723941892 0.001627477463 0 0 0
0 33 7.508672264e-09 8.105409798e-06 -3.638621882 -1.513352653 -0.005039361313 0.1923416126 -0.4664227263 -0.001560528285 0 0 0
0 34 7.508672264e-09 8.105409798e-06 -0.03355539178 -1.040025801 -0.001907840312 0.9819853475 -0.01962336867 -0.0002803476462 0 0 0
0 35 7.508672264e-09 8.105409798e-06 2.175629823 1.407905168 0.006675387677 -0.3359842412 0.5236396981 0.0006097874198 0 0 0
0 36 7.508672264e-09 8.105409798e-06 1.219807721 -0.8089055469 -0.003455711131 0.4621098193 0.6888381202 -0.002975912772 0 0 0
0 37 7.508672264e-09 8.105409798e-06 -0.134930262 -0.5322090527 -0.00342448928 1.310313532 -0.3338298663 -0.0009943098221 0 0 0
0 38 7.508672264e-09 8.105409798e-06 -1.613926059 -0.6583281798 -0.005284078158 0.2885059293 -0.7022908143 0.003175595666 0 0 0
0 39 7.508672264e-09 8.105409798e-06 1.599501065 -3.185703281 0.01865013397 0.4755571603 0.2379540049 0.002929647201 0 0 0
0 40 7.508672264e-09 8.105409798e-06 -1.811895504 0.2826719079 -0.01414335973 -0.1128917716 -0.7299483505 0.001862541335 0 0 0
0 41 7.508672264e-09 8.105409798e-06 2.527886697 -0.6582280003 -0.01516709709 0.155960645 0.5960868524 0.002587266081 0 0 0
0 42 7.508672264e-09 8.105409798e-06 0.4578220145 2.292849153 0.002788332836 -0.6411039698 0.1248241217 0.0001781397679 0 0 0
0 43 7.508672264e-09 8.105409798e-06 -2.526720233 0.1968922582 -0.0122870853 -0.04909139588 -0.6236560993 -0.0006984377547 0 0 0
0 44 7.508672264e-09 8.105409798e-06 -0.9121659061 3.033857165 -0.01602526356 -0.5363858455 -0.158843026 0.001905473755 0 0 0
0 45 7.508672264e-09 8.105409798e-06 1.991835234 -1.817348884 0.02075443742 0.4124607904 0.4456176686 0.001082053439 0 0 0
0 46 7.508672264e-09 8.105409798e-06 -1.046721583 3.706083578 -0.002621607049 -0.4886704076 -0.1414581986 -0.002480578436 0 0 0
0 47 7.508672264e-09 8.105409798e-06 -2.458855079 0.965156848 0.003338377306 -0.2185523442 -0.5797904051 -0.0007706987072 0 0 0
0 48 7.508672264e-09 8.105409798e-06 -0.2245996743 -0.5287325914 0.001084398828 1.218757233 -0.5040624972 -0.006815952409 0 0 0
0 49 7.508672264e-09 8.105409798e-06 1.787946972 -0.4206703765 0.008740497727 0.1678417201 0.7170261764 -0.0004196110737 0 0 0
0 50 7.508672264e-09 8.105409798e-06 -0.6873569276 0.2262697702 -0.003700124544 -0.3594405052 -1.122648728 0.002769149279 0 0 0
0 51 7.508672264e-09 8.105409798e-06 -1.017946642 -1.327106603 -0.001935165305 0.6135565064 -0.4793620159 -0.0009191843798 0 0 0
0 52 7.508672264e-09 8.105409798e-06 0.533083308 1.207702315 0.001187731474 -0.7984845448 0.3485319749 0.001012132563 0 0 0
0 53 7.508672264e-09 8.105409798e-06 -3.557301342 -0.5538129954 -0.01076792803 0.07831550368 -0.518558771 0.002110409107 0 0 0
0 54 7.508672264e-09 8.105409798e-06 0.4122395052 0.3714715194 0.001409009902 -0.9116925252 0.9879486336 0.0002167518538 0 0 0
0 55 7.508672264e-09 8.105409798e-06 -3.232168109 1.728576997 0.01915307957 -0.2447197823 -0.464087493 -0.0008079111053 0 0 0
